Pathway	Species	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR099C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
PWY_7279__aerobic_respiration_II_(cytochrome_c)_(yeast)	unclassified	0	0	0	0	0	0	0.000513258	0	0	0	0	0	0	0	0.0163287	0	0	0	0.00283455	0	0	0	0.00469775	0	0.000632605	0	0.00090904	0	0.00378173	0.0053838	0	0	0	0.000667103	0.00184207	0.000766435	0	0.00501543	0	0	0.002258	0	0.000337043	0	0.00414999	0.000515916	0.0148787	0	0.00161078	0	0.00459849	0	0	0.00159365	0	0	0	5.57E-05	0.000464887	0.000604656	0.000277649	0.000670884	0	0.00141091	0	0	0.00412327	0	0.000995135	0	0.00568143	0	0.000430827	0.000723888	0	0	0	0.00441437	0	0.000198467	0.000867356	0.00028323	0.000197431	0	0	0	0	0	0	0.000530427	0	0	0	0.00708825	0.023	0.00664328	0	0	0	0.000262771	0	0.00147479	0	0	0.00131804	0.00153724	0	0	0.00143484	0	0.00125542	0	0.00835882	0.0004372	0	0.00920898	0.00182162	0	0.00704804	0	0.00209588	0	0	0
PWY_7282__4_amino_2_methyl_5_phosphomethylpyrimidine_biosynthesis_(yeast)	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000457156	0	0	0	0.000762911	0	0.00106069	0	0	0	0	0	0.00148712	0.00394095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000930028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118413	0	0	0	0	0	0	0	0	0	0	0.000699275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00706931	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7282__4_amino_2_methyl_5_phosphomethylpyrimidine_biosynthesis_(yeast)	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261457	0	0	0	0	0	0	0.000209228	0	0	0
PWY_7282__4_amino_2_methyl_5_phosphomethylpyrimidine_biosynthesis_(yeast)	g__Modestobacter.s__Modestobacter_caceresii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7282__4_amino_2_methyl_5_phosphomethylpyrimidine_biosynthesis_(yeast)	g__Pseudomonas.s__Pseudomonas_lundensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7282__4_amino_2_methyl_5_phosphomethylpyrimidine_biosynthesis_(yeast)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252907	0	0.00135451	0	0	0	0	0	0.000418396	0	0	0	0	0	0	0	0.0011022	0	0.00145202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000660615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000363763	0	0	0	0	0.00174475	0	0	0	0	0.000280066	0	0	0
"PWY_7288__fatty_acid_&beta;_oxidation_(peroxisome,_yeast)"	g__Micrococcus.s__Micrococcus_luteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0
"PWY_7288__fatty_acid_&beta;_oxidation_(peroxisome,_yeast)"	g__Mycobacteroides.s__Mycobacteroides_chelonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7288__fatty_acid_&beta;_oxidation_(peroxisome,_yeast)"	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029283	0	0	0	0	0	0	0	0.000209829	0	0.00106949	0.00227887	0	0	0	0	0.000889337	0	0	0.00483209	0	0	0	0	0	0	0.000982067	0	0	0	0	0	0.000334292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00182594	0	0	0	0	0	0	0	0	0	0.00100241	0	0	0	0	0.00109936	0	0	0	0	0.00162945	0	0	0	0	0	0	0	0
PWY_7323__superpathway_of_GDP_mannose_derived_O_antigen_building_blocks_biosynthesis	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00244983	0	0	0	0.000334277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000385461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000152528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000518308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000311793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011268	0	0	0
PWY_7328__superpathway_of_UDP_glucose_derived_O_antigen_building_blocks_biosynthesis	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000421141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00057204	0	0	0	0	0	0	0	0	0	0.000237177	0	0	0
PWY_7337__10_cis_heptadecenoyl_CoA_degradation_(yeast)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130272	0	0.000777104	0.00136053	0	0	0	0	2.94E-05	0	0	0	0	0	0	0	0	0	0.000371027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104748	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7338__10_trans_heptadecenoyl_CoA_degradation_(reductase_dependent,_yeast)"	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130272	0	0.000777104	0.00136053	0	0	0	0	2.94E-05	0	0	0	0	0	0	0	0	0	0.000371027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104748	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7357__thiamin_formation_from_pyrithiamine_and_oxythiamine_(yeast)	g__Brachybacterium.s__Brachybacterium_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00752422	0	0	0	0	0	0	0	0	0	0	0	0	0.00114644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000547229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014187	0	0	0	0	0	0	0	0	0	0
PWY_7357__thiamin_formation_from_pyrithiamine_and_oxythiamine_(yeast)	g__Corynebacterium.s__Corynebacterium_accolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000540006	0	0	0.00209885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7357__thiamin_formation_from_pyrithiamine_and_oxythiamine_(yeast)	g__Cutibacterium.s__Cutibacterium_acnes	0	0.0447382	0.0235981	0	0.0219636	0	0.0211811	0.0254907	0.023102	0	0.00600825	0	0.00980662	0.0226558	0	0.00144254	0.016183	0.0118671	0.0035115	0.015715	0	0	0.0016487	0.0149191	0.00769441	0.00488552	0.0186277	0.0161809	0.00662701	0.00778774	0	0.0233669	0.0180993	0.00686527	0.00234386	0.00759016	0	0	0.00106811	0.0223892	0.0156696	0.0178298	0.0113651	0.0146548	0.00220178	0.0103733	0.00497168	0.00293901	0.0105387	0.00728851	0.0125912	0.0192562	0	0.00329055	0.0224818	0.0118171	0.0207251	0.0211413	0.0153245	0.00575428	0.0147895	0.0181127	0.0182196	0.00438436	0.00416463	0	0.00653694	0	0.00732432	0.010292	0.0136148	0.0134487	0.0222385	0.0167441	0.00769839	0.0173356	0.00571481	0	0.0255642	0.010931	0.00748146	0.010804	0.0202568	0.0124364	0.0115147	0.0225342	0.0202656	0.0177126	0.0202814	0.0185663	0.0195616	0.0113088	0.0207317	0.0137376	0	0.00118759	0.00590642	0.0177443	0.0200843	0.0263644	0.0266808	0.0162944	0.0225934	0.00792116	0.0151117	0.0167532	0.0254536	0.0243148	0.00835983	0.0237109	0.002546	0.0260814	0	0.0044087	0.0235323	0	0.0192261	0.0220227	0.0124933	0.0208449	0.00275198	0.0202377	0.0225944	0.0263394
PWY_7357__thiamin_formation_from_pyrithiamine_and_oxythiamine_(yeast)	g__Cutibacterium.s__Propionibacterium_namnetense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.19E-05	0	0	0	0	0	0	0	0	0	0	0	0.00101532	0	0	0	0	0	0	0	0	0	0	0	0	0.0008829	0	0	0	0	0	0	0	0	0.000108767	0	0	0	0	0	0	0	0	0	0	0.000253558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00189239	0	0	0	0	0
PWY_7357__thiamin_formation_from_pyrithiamine_and_oxythiamine_(yeast)	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000374326	0	0	0	0	0	0	0	0	0	0	0	6.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00194933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186613	0	0	0	0	0	0	0.000301947	0	0	0
PWY_7357__thiamin_formation_from_pyrithiamine_and_oxythiamine_(yeast)	g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7357__thiamin_formation_from_pyrithiamine_and_oxythiamine_(yeast)	g__Streptococcus.s__Streptococcus_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000383494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000258611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7357__thiamin_formation_from_pyrithiamine_and_oxythiamine_(yeast)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276855	0	0.000539326	0	0	0	0	0	0.000320006	0	0	0.000766489	0.00157528	0	0.00285368	0	0	0	0.000402362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179466	0	0	0.00167444	0	0	0.000343312	0	0	0	0	0	0.000211703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119805	0	0	0	0	0	0.000521426	0	0	0	0	0	0	0	0	0	0	0	0.000326982	0	0	0	0	0	0	0.000140707	0	0.000176677	0
"PWY_7371__1,4_dihydroxy_6_naphthoate_biosynthesis_II"	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011726	0	0	0
"PWY_7374__1,4_dihydroxy_6_naphthoate_biosynthesis_I"	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000623047	0	0	0
"PWY_7383__anaerobic_energy_metabolism_(invertebrates,_cytosol)"	g__Brevundimonas.s__Brevundimonas_diminuta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000321322	0	0	0	0	0	0	0	0	0	0.000565961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7383__anaerobic_energy_metabolism_(invertebrates,_cytosol)"	g__Corynebacterium.s__Corynebacterium_amycolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000366543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7383__anaerobic_energy_metabolism_(invertebrates,_cytosol)"	g__Corynebacterium.s__Corynebacterium_coyleae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000211202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7383__anaerobic_energy_metabolism_(invertebrates,_cytosol)"	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003687	0	0	0	0.000407791	0	0.000701827	0	0	0	0	0	0.00123533	0.00298234	0	0	0	0	0	0	0	0	0.000556943	0	0.00148781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000753097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131172	0	0	0	0	0	0	0	0	0	0	0.000600003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049126	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7383__anaerobic_energy_metabolism_(invertebrates,_cytosol)"	g__Dermacoccus.s__Dermacoccus_sp_PE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7383__anaerobic_energy_metabolism_(invertebrates,_cytosol)"	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163202	0	0	0	0	0	0	0.000417535	0	0	0
"PWY_7383__anaerobic_energy_metabolism_(invertebrates,_cytosol)"	g__Kocuria.s__Kocuria_indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000514017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7383__anaerobic_energy_metabolism_(invertebrates,_cytosol)"	g__Kocuria.s__Kocuria_palustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252463	0	0	0	0.000272058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7383__anaerobic_energy_metabolism_(invertebrates,_cytosol)"	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020112	0	0	0	0	0	0	0.000686053	0	0	0	0	0	0.000529932	0.000718364	0	0	0	0	3.40E-05	0	0	0	0.00507923	0	0	0	0	0.00111571	0	0	0	0	0.000704466	0	0	0	0	0.000334729	0	0	0	0	0	0	2.80E-05	0	0	0	0	0	0	0	0	0	0	0.000242125	0.000126053	0	0	0	0	0	0	0	0	0.00043217	0	0.000789545	0	0	0	0	0	0	0	0	0	0	0	0.000127721	0.000843545	0	0	0	0	0.000245707	0	0	0	0	0	0	0.000653166	0	0	0	0	0.00212416	0	0	0	0	0	0	0.000212219	0	0	0
"PWY_7383__anaerobic_energy_metabolism_(invertebrates,_cytosol)"	g__Micrococcus.s__Micrococcus_luteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112275	0	0	0	0	0	0	0.000430882	0	0	0	0	0	0.000343665	0.000401367	0	0	0	0	2.45E-05	0	0	0	0.00395518	0	0	0	0	0.000908347	0	0	0	0	0.000358608	0	0	0	0	0.000190791	0	0	0	0	0	0	0.000106699	0	0	0	0	0	0	0	0	0	0	0.00031706	9.45E-05	0	0	0	0	0	0	0	0	0.000314042	0	0.000258181	0	0	0	0	0	0	0	0	0	0	0	0.000141206	0.000882069	0	0	0	0	0.000165541	0	0	0	0	0	0	0.000413784	0	0	0	0	0.00178919	0	0.00286089	0	0	0	0	0.000260941	0	0	0
"PWY_7383__anaerobic_energy_metabolism_(invertebrates,_cytosol)"	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000910707	0	0	0	0	0	0	0	0	0	0.000976462	0	0	0	0	0	0.00103601	0.00162328	0	0	0	0	0	0	0	0	0.00100595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000402875	0	0	0	0	0	0	0.0014611	0	0	0.000865246	0.000154539	0.000235066	0	0	0	0	0	0	0.000448652	0.000175491	0	0	0.000853642	0	0	0	0	0	0	0.000966775	0	0	0	0.00204515	0.0012184	0	0	0	0	0.000578601	0.000242808	0	0	0.000451196	0	0	0	0	0.00289091	0	0	0	0	0	0	0	0	0	0.00118499	0	0.00114462	0
"PWY_7388__octanoyl_[acyl_carrier_protein]_biosynthesis_(mitochondria,_yeast)"	g__Brevundimonas.s__Brevundimonas_diminuta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7388__octanoyl_[acyl_carrier_protein]_biosynthesis_(mitochondria,_yeast)"	g__Brevundimonas.s__Brevundimonas_naejangsanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7388__octanoyl_[acyl_carrier_protein]_biosynthesis_(mitochondria,_yeast)"	g__Brevundimonas.s__Brevundimonas_vesicularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000695104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7388__octanoyl_[acyl_carrier_protein]_biosynthesis_(mitochondria,_yeast)"	g__Halomonas.s__Halomonas_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000355444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109829	0	0	0
